SampleID;Index;OlinkID;UniProt;Assay;MissingFreq;Panel;Panel_Lot_Nr;PlateID;QC_Warning;LOD;NPX;Normalization;Assay_Warning
CONTROL_SAMPLE_P1_B12;24;OID21295;P55273;CDKN2D;0;Oncology;B04404;P1;PASS;-4.9668;-3.46;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21296;P05783;KRT18;0;Oncology;B04404;P1;PASS;-5.164;1.01;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21297;P10606;COX5B;0;Oncology;B04404;P1;PASS;-5.6454;-4.6917;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21298;Q9UJ71;CD207;0;Oncology;B04404;P1;PASS;-6.2132;-1.6596;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21299;O94760;DDAH1;0;Oncology;B04404;P1;PASS;-3.5817;-1.9728;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21301;P17948;FLT1;0;Oncology;B04404;P1;PASS;-5.9189;-1.4377;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21302;O75695;RP2;0;Oncology;B04404;P1;PASS;-4.0788;-2.4109;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21303;Q9Y662;HS3ST3B1;0;Oncology;B04404;P1;PASS;-4.6048;-0.5251;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21304;O00233;PSMD9;0;Oncology;B04404;P1;PASS;-4.6396;-2.2631;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21305;Q9H4A9;DPEP2;0;Oncology;B04404;P1;PASS;-6.1999;-1.3327;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21306;P05937;CALB1;0;Oncology;B04404;P1;PASS;-5.903;0.7388;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21307;P08473;MME;0;Oncology;B04404;P1;PASS;-4.9076;0.3465;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21308;P50583;NUDT2;0;Oncology;B04404;P1;PASS;-5.7447;-5.2865;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21309;Q9HAV7;GRPEL1;0;Oncology;B04404;P1;PASS;-4.7668;-0.951;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21310;O95498;VNN2;0;Oncology;B04404;P1;PASS;-4.167;0.2724;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21311;Q9BTE6;AARSD1;0;Oncology;B04404;P1;PASS;-5.1785;-2.2594;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21312;O75054;IGSF3;0;Oncology;B04404;P1;WARN;-5.5925;0.3929;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21313;Q9UK85;DKKL1;0;Oncology;B04404;P1;PASS;-3.5031;-0.6416;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21314;O15357;INPPL1;0;Oncology;B04404;P1;PASS;-5.0724;-3.7865;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21315;P18627;LAG3;0;Oncology;B04404;P1;PASS;-4.7852;-1.0484;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21316;P28907;CD38;0;Oncology;B04404;P1;PASS;-6.6728;-0.4718;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21317;Q8N129;CNPY4;0;Oncology;B04404;P1;PASS;-6.4395;-2.8194;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21318;Q49AH0;CDNF;0;Oncology;B04404;P1;PASS;-5.3105;-2.2494;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21319;P38936;CDKN1A;0;Oncology;B04404;P1;PASS;-5.9396;-4.5475;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21320;Q96EK5;KIFBP;0.0341;Oncology;B04404;P1;PASS;-5.1633;-4.7578;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21321;Q7Z5A7;TAFA5;0;Oncology;B04404;P1;PASS;-4.2637;-1.9373;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21322;Q11201;ST3GAL1;0;Oncology;B04404;P1;PASS;-4.2241;0.4436;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21323;Q96RT1;ERBIN;0;Oncology;B04404;P1;PASS;-4.6684;-3.793;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21324;P37108;SRP14;0;Oncology;B04404;P1;PASS;-2.9538;-0.2955;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21325;Q86SJ6;DSG4;0;Oncology;B04404;P1;PASS;-2.726;-0.2478;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21326;Q12846;STX4;0;Oncology;B04404;P1;PASS;-3.0901;-1.1682;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21327;P29459_P29460;IL12A_IL12B;0;Oncology;B04404;P1;PASS;-6.0816;-0.5851;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21328;Q8IX05;CD302;0;Oncology;B04404;P1;PASS;-5.7309;-0.6561;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21329;Q9C0C4;SEMA4C;0;Oncology;B04404;P1;PASS;-5.4757;-3.3829;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21330;O00451;GFRA2;0;Oncology;B04404;P1;PASS;-4.2543;-0.9074;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21331;P15848;ARSB;0;Oncology;B04404;P1;PASS;-6.0094;-2.6631;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21332;O14828;SCAMP3;0;Oncology;B04404;P1;PASS;-6.135;-2.18;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21333;Q8N386;LRRC25;0;Oncology;B04404;P1;PASS;-6.1179;-1.5171;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21334;Q13561;DCTN2;0;Oncology;B04404;P1;PASS;-5.9536;-3.0153;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21335;P55039;DRG2;0.6477;Oncology;B04404;P1;PASS;-3.4571;-3.8819;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21336;Q9BSL1;UBAC1;0;Oncology;B04404;P1;PASS;-4.9868;-2.6203;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21337;Q14241;ELOA;0;Oncology;B04404;P1;PASS;-5.3961;-1.0578;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21338;Q9BS26;ERP44;0;Oncology;B04404;P1;PASS;-5.5757;-0.4391;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21339;Q96I82;KAZALD1;0;Oncology;B04404;P1;PASS;-5.3396;-0.5195;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21340;Q6UWW8;CES3;0;Oncology;B04404;P1;PASS;-5.3353;-1.7;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21341;Q9Y5K8;ATP6V1D;0.5455;Oncology;B04404;P1;PASS;-2.2298;-2.7131;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21342;P29317;EPHA2;0;Oncology;B04404;P1;PASS;-6.5754;-1.1628;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21343;Q9BSG5;RTBDN;0;Oncology;B04404;P1;PASS;-3.7804;-1.968;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21344;O43570;CA12;0;Oncology;B04404;P1;PASS;-7.1892;-1.3093;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21345;P49441;INPP1;0;Oncology;B04404;P1;PASS;-5.8281;-2.0656;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21346;P07949;RET;0;Oncology;B04404;P1;PASS;-4.6637;1.3825;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21347;Q9Y570;PPME1;0;Oncology;B04404;P1;PASS;-5.9796;-3.4199;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21348;P07947;YES1;0;Oncology;B04404;P1;PASS;-5.0581;-3.6199;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21349;Q8N9I9;DTX3;0;Oncology;B04404;P1;PASS;-4.1859;-1.3585;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21350;P07948;LYN;0;Oncology;B04404;P1;PASS;-5.5799;-3.8284;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21351;O75144;ICOSLG;0;Oncology;B04404;P1;PASS;-5.9038;0.7437;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21352;P23515;OMG;0;Oncology;B04404;P1;PASS;-4.6739;-2.666;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21353;Q99717;SMAD5;0;Oncology;B04404;P1;PASS;-5.8735;-2.073;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21354;P42658;DPP6;0;Oncology;B04404;P1;PASS;-5.1557;-2.0667;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21355;Q8NEZ2;VPS37A;0;Oncology;B04404;P1;PASS;-4.9394;-3.1579;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21356;O60825;PFKFB2;0;Oncology;B04404;P1;PASS;-5.4394;0.2616;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21357;P15514;AREG;0;Oncology;B04404;P1;PASS;-5.9132;-1.2735;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21358;O00592;PODXL;0;Oncology;B04404;P1;PASS;-5.6939;0.3061;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21359;Q7Z5R6;APBB1IP;0;Oncology;B04404;P1;PASS;-4.832;-1.9053;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21360;Q9NZT2;OGFR;0;Oncology;B04404;P1;PASS;-5.3507;-0.8552;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21361;Q13576;IQGAP2;0;Oncology;B04404;P1;PASS;-6.1967;-4.5424;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21362;Q9UBM4;OPTC;0;Oncology;B04404;P1;PASS;-7.0159;-2.3039;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21363;P25685;DNAJB1;0;Oncology;B04404;P1;PASS;-5.136;-1.58;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21364;P98073;TMPRSS15;0;Oncology;B04404;P1;PASS;-3.1983;-0.2599;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21365;P50120;RBP2;0;Oncology;B04404;P1;PASS;-5.4772;-1.4762;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21366;O00748;CES2;0;Oncology;B04404;P1;PASS;-6.5003;-0.7025;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21367;O60763;USO1;0;Oncology;B04404;P1;PASS;-8.0677;-6.6378;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21368;O00622;CCN1;0;Oncology;B04404;P1;PASS;-9.245;0.4765;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21369;P82980;RBP5;0;Oncology;B04404;P1;PASS;-7.1638;-2.2333;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21370;Q86SJ2;AMIGO2;0;Oncology;B04404;P1;PASS;-6.3179;-0.7082;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21371;Q86SR1;GALNT10;0;Oncology;B04404;P1;PASS;-7.7731;-1.4572;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21372;P58499;FAM3B;0;Oncology;B04404;P1;PASS;-5.3737;-1.4391;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21373;O15263;DEFB4A_DEFB4B;0;Oncology;B04404;P1;PASS;-5.6599;-2.6426;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21374;P80511;S100A12;0;Oncology;B04404;P1;PASS;-6.3069;-0.9689;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21375;Q8IXJ6;SIRT2;0;Oncology;B04404;P1;PASS;-6.1606;-3.1965;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21376;Q99795;GPA33;0;Oncology;B04404;P1;PASS;-12.5641;-3.4432;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21377;Q86SF2;GALNT7;0;Oncology;B04404;P1;PASS;-6.4527;-1.3329;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21378;Q8WXI7;MUC16;0;Oncology;B04404;P1;PASS;-9.8709;-6.4349;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21379;Q02742;GCNT1;0;Oncology;B04404;P1;PASS;-6.4716;-2.1946;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21380;Q13421;MSLN;0;Oncology;B04404;P1;PASS;-7.0918;-2.3378;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21381;Q7Z5L0;VMO1;0;Oncology;B04404;P1;PASS;-6.4713;-3.1814;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21382;Q99536;VAT1;0;Oncology;B04404;P1;PASS;-1.8774;-0.0782;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21383;P05187;ALPP;0;Oncology;B04404;P1;PASS;-6.961;0.9436;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21384;Q16653;MOG;0;Oncology;B04404;P1;PASS;-5.6013;-0.7919;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21385;P08397;HMBS;0;Oncology;B04404;P1;PASS;-3.3393;-1.4312;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21386;Q9NTU7;CBLN4;0;Oncology;B04404;P1;PASS;-6.4937;-2.1725;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21387;Q9P1Z2;CALCOCO1;0;Oncology;B04404;P1;PASS;-7.3405;-3.7112;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21388;P01303;NPY;0;Oncology;B04404;P1;PASS;-5.3669;-0.4999;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21389;Q14213_Q8NEV9;EBI3_IL27;0;Oncology;B04404;P1;PASS;-7.2033;-1.3239;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21390;Q9Y336;SIGLEC9;0;Oncology;B04404;P1;PASS;-7.1845;-1.5591;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21391;Q9Y5K2;KLK4;0;Oncology;B04404;P1;PASS;-7.6341;-1.8481;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21392;P16870;CPE;0;Oncology;B04404;P1;PASS;-7.7108;-1.6847;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21393;P26010;ITGB7;0;Oncology;B04404;P1;PASS;-6.0806;-1.4017;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21394;O43699;SIGLEC6;0;Oncology;B04404;P1;PASS;-8.6239;-0.8469;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21395;Q9UJM8;HAO1;0;Oncology;B04404;P1;PASS;-4.9857;-0.1439;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21396;Q15116;PDCD1;0;Oncology;B04404;P1;PASS;-6.0561;-2.6133;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21397;Q9H6S3;EPS8L2;0;Oncology;B04404;P1;PASS;-5.194;-0.6674;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21398;P47992;XCL1;0;Oncology;B04404;P1;PASS;-6.2601;-2.1626;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21399;Q14203;DCTN1;0;Oncology;B04404;P1;PASS;-5.3334;-3.5263;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21400;P13521;SCG2;0;Oncology;B04404;P1;PASS;-7.042;-0.134;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21401;Q9ULX7;CA14;0;Oncology;B04404;P1;PASS;-7.5509;-0.998;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21402;Q9NSA1;FGF21;0;Oncology;B04404;P1;PASS;-5.6522;0.385;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21403;O43715;TRIAP1;0;Oncology;B04404;P1;PASS;-6.1828;-2.3177;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21404;P30041;PRDX6;0;Oncology;B04404;P1;PASS;-6.6325;-4.8588;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21405;O60911;CTSV;0;Oncology;B04404;P1;PASS;-9.3077;-3.1488;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21406;P47929;LGALS7_LGALS7B;0;Oncology;B04404;P1;PASS;-5.1385;-1.6528;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21407;Q9P0G3;KLK14;0;Oncology;B04404;P1;PASS;-11.0688;-2.932;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21408;O14558;HSPB6;0;Oncology;B04404;P1;WARN;-7.4595;-1.1643;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21409;Q9H156;SLITRK2;0;Oncology;B04404;P1;WARN;-6.9262;-0.9511;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21410;Q9C005;DPY30;0;Oncology;B04404;P1;PASS;-6.2034;-2.9806;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21411;Q9GZV9;FGF23;0;Oncology;B04404;P1;PASS;-5.2888;-2.9075;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21412;O43827;ANGPTL7;0;Oncology;B04404;P1;PASS;-5.48;-0.8861;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21413;P02760;AMBP;0;Oncology;B04404;P1;PASS;-6.2411;-1.1367;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21414;Q14790;CASP8;0;Oncology;B04404;P1;PASS;-8.064;-2.9409;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21415;Q9BXY4;RSPO3;0;Oncology;B04404;P1;PASS;-5.2979;-1.3132;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21416;P06756;ITGAV;0;Oncology;B04404;P1;PASS;-5.7247;-1.6259;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21417;Q16790;CA9;0;Oncology;B04404;P1;PASS;-6.4201;-1.8383;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21418;Q496F6;CD300E;0;Oncology;B04404;P1;PASS;-6.3725;-1.7171;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21419;Q9H6B4;CLMP;0;Oncology;B04404;P1;PASS;-7.7256;-1.9536;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21420;P20472;PVALB;0;Oncology;B04404;P1;PASS;-9.2116;-5.2091;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21421;Q6PCB0;VWA1;0;Oncology;B04404;P1;PASS;-7.8981;-1.1503;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21422;Q96D42;HAVCR1;0;Oncology;B04404;P1;PASS;-7.4022;-0.9382;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21423;Q10471;GALNT2;0;Oncology;B04404;P1;PASS;-6.4036;-0.3461;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21424;Q9BZR6;RTN4R;0;Oncology;B04404;P1;PASS;-6.4182;-1.9452;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21425;Q96I15;SCLY;0;Oncology;B04404;P1;PASS;-7.8744;0.5482;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21426;Q02246;CNTN2;0;Oncology;B04404;P1;PASS;-8.3549;-2.2109;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21427;Q9UBG3;CRNN;0;Oncology;B04404;P1;PASS;-6.6493;-1.3722;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21428;P98082;DAB2;0.0341;Oncology;B04404;P1;PASS;-5.4035;-4.4659;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21429;Q96JA1;LRIG1;0;Oncology;B04404;P1;PASS;-7.681;-0.7874;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21430;P10145;CXCL8;0;Oncology;B04404;P1;PASS;-8.7145;-2.7291;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21431;P40121;CAPG;0;Oncology;B04404;P1;PASS;-8.3028;-2.1805;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21432;Q9NPH0;ACP6;0;Oncology;B04404;P1;PASS;-8.903;-1.4076;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21433;P09105;HBQ1;0;Oncology;B04404;P1;PASS;-4.4806;-2.9576;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21434;P27695;APEX1;0;Oncology;B04404;P1;PASS;-7.8355;-1.1593;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21435;Q9H3G5;CPVL;0;Oncology;B04404;P1;PASS;-9.1635;-4.3016;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21436;Q96NA2;RILP;0;Oncology;B04404;P1;PASS;-6.9576;-4.0627;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21437;P50579;METAP2;0;Oncology;B04404;P1;PASS;-7.8216;-3.2544;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21438;P35052;GPC1;0;Oncology;B04404;P1;PASS;-10.4162;-2.064;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21439;P39900;MMP12;0;Oncology;B04404;P1;PASS;-8.9056;0.4174;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21440;P13726;F3;0;Oncology;B04404;P1;PASS;-10.4288;-2.457;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21441;O60243;HS6ST1;0;Oncology;B04404;P1;PASS;-10.6442;-3.7029;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21442;Q16595;FXN;0;Oncology;B04404;P1;PASS;-5.56;-3.6881;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21443;Q2VWP7;PRTG;0;Oncology;B04404;P1;PASS;-7.3892;-1.4964;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21444;O95388;CCN4;0;Oncology;B04404;P1;PASS;-6.4599;-1.6401;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21445;P05089;ARG1;0;Oncology;B04404;P1;PASS;-5.0473;-1.8472;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21446;Q9NS68;TNFRSF19;0;Oncology;B04404;P1;PASS;-7.6456;-1.9609;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21447;P09758;TACSTD2;0;Oncology;B04404;P1;PASS;-6.8019;-2.3817;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21448;P80303;NUCB2;0;Oncology;B04404;P1;WARN;-8.0493;-3.0649;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21449;P06127;CD5;0;Oncology;B04404;P1;PASS;-9.1387;-2.5634;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21450;Q6UWN8;SPINK6;0;Oncology;B04404;P1;PASS;-7.973;-0.8966;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21451;Q9HAV5;EDA2R;0;Oncology;B04404;P1;PASS;-7.4553;-0.8002;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21452;P09960;LTA4H;0.9773;Oncology;B04404;P1;PASS;-3.421;-3.9686;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21453;Q00796;SORD;0;Oncology;B04404;P1;PASS;-9.2597;-1.8637;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21454;O00292;LEFTY2;0;Oncology;B04404;P1;PASS;-9.6371;-2.8339;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21455;P51858;HDGF;0;Oncology;B04404;P1;PASS;-9.5745;-4.3081;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21456;P16562;CRISP2;0;Oncology;B04404;P1;PASS;-10.2925;-2.2722;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21457;P56159;GFRA1;0;Oncology;B04404;P1;PASS;-9.0903;-1.8103;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21458;P62166;NCS1;0;Oncology;B04404;P1;PASS;-9.2782;-1.3051;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21459;Q16775;HAGH;0;Oncology;B04404;P1;WARN;-9.2174;-6.5896;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21460;P32926;DSG3;0;Oncology;B04404;P1;PASS;-7.8596;-1.7593;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21461;Q9H4F8;SMOC1;0;Oncology;B04404;P1;PASS;-8.6749;-1.1626;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21462;Q8WWY7;WFDC12;0;Oncology;B04404;P1;WARN;-6.6333;-0.9621;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21463;O15123;ANGPT2;0;Oncology;B04404;P1;PASS;-8.9914;-1.9708;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21464;Q9Y5W5;WIF1;0;Oncology;B04404;P1;PASS;-10.8454;-3.4146;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21465;Q99075;HBEGF;0;Oncology;B04404;P1;PASS;-10.0566;-1.9267;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21466;P80075;CCL8;0;Oncology;B04404;P1;PASS;-9.8851;0.8295;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21467;P35318;ADM;0;Oncology;B04404;P1;PASS;-7.9873;-0.8185;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21468;P35475;IDUA;0;Oncology;B04404;P1;PASS;-6.0309;-2.2351;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21469;Q8TDQ1;CD300LF;0;Oncology;B04404;P1;PASS;-11.3005;-3.0468;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21470;Q16543;CDC37;0.0568;Oncology;B04404;P1;PASS;-6.3299;-6.2683;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21471;O43464;HTRA2;0;Oncology;B04404;P1;PASS;-7.5444;-4.6649;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21472;P20138;CD33;0;Oncology;B04404;P1;PASS;-6.9063;-2.5311;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21473;Q8NCC3;PLA2G15;0;Oncology;B04404;P1;WARN;-7.7708;-2.018;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21474;Q96PD2;DCBLD2;0;Oncology;B04404;P1;WARN;-7.9622;-2.1426;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21475;O14974;PPP1R12A;0;Oncology;B04404;P1;PASS;-5.1228;-4.0866;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21476;O00244;ATOX1;0;Oncology;B04404;P1;PASS;-7.2676;-5.7824;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21477;Q5JTD0;TJAP1;0;Oncology;B04404;P1;PASS;-4.8497;-4.2657;Plate control;PASS
CONTROL_SAMPLE_P1_B12;24;OID21478;P21802;FGFR2;0;Oncology;B04404;P1;PASS;-6.7513;-2.7948;Plate control;PASS
